tfs_alarm_time,tfs_arrival_time,area_of_origin,civilian_casualties,estimated_dollar_loss,extent_of_fire,fire_alarm_system_presence,ignition_source,smoke_alarm_at_fire_origin,sprinkler_system_operation,time_diff
2018-08-17T17:23:45Z,2018-08-17T17:28:15Z,69,0,200000,3 ,N,95,P,N,4.5
2018-08-19T00:04:10Z,2018-08-19T00:11:03Z,21,0,350000,4 ,P,71,PO,N,6.88333333333333
2018-08-23T20:52:41Z,2018-08-23T20:57:56Z,55,0,0,2 ,P,23,PO,P,5.25
2018-08-24T09:49:44Z,2018-08-24T09:55:32Z,31,0,50,1 ,P,23,N,P,5.8
2018-09-25T17:33:21Z,2018-09-25T17:38:11Z,53,0,500,1 ,P,11,PO,P,4.83333333333333
2018-09-25T23:15:48Z,2018-09-25T23:21:02Z,25,1,2500,2 ,P,28,PO,N,5.23333333333333
2018-09-26T08:41:45Z,2018-09-26T08:44:36Z,24,1,2000,2 ,P,11,PO,N,2.85
2018-10-17T21:34:38Z,2018-10-17T21:37:41Z,13,0,0,1 ,P,75,PO,N,3.05
2018-10-18T05:56:08Z,2018-10-18T06:01:18Z,19,0,5000,1 ,P,30,N,P,5.16666666666667
2018-08-31T13:59:17Z,2018-08-31T14:04:01Z,62,0,50000,2 ,P,73,PO,N,4.73333333333333
2018-08-26T12:55:43Z,2018-08-26T12:59:48Z,55,0,10000,2 ,P,84,P,PO,4.08333333333333
2018-08-26T16:37:01Z,2018-08-26T16:41:13Z,24,0,10,1 ,P,11,PO,N,4.2
2018-09-02T02:28:43Z,2018-09-02T02:31:51Z,23,0,500,1 ,N,83,N,P,3.13333333333333
2018-09-02T11:39:08Z,2018-09-02T11:44:29Z,22,0,55000,1 ,P,75,PO,P,5.35
2018-09-30T06:37:46Z,2018-09-30T06:44:02Z,24,0,4,2 ,N,15,P,N,6.26666666666667
2018-09-30T09:56:22Z,2018-09-30T10:02:34Z,24,0,200000,2 ,N,55,PO,N,6.2
2018-08-04T09:36:25Z,2018-08-04T09:41:39Z,27,0,2000,1 ,P,96,PO,PO,5.23333333333333
2018-08-04T21:25:26Z,2018-08-04T21:29:41Z,64,0,0,1 ,P,79,PO,N,4.25
2018-09-05T14:55:57Z,2018-09-05T14:58:47Z,64,0,1000,2 ,P,71,PO,P,2.83333333333333
2018-09-05T18:43:50Z,2018-09-05T18:48:36Z,24,1,1000,1 ,N,12,N,N,4.76666666666667
2018-09-06T00:38:42Z,2018-09-06T00:43:49Z,24,0,1000,2 ,P,11,PO,N,5.11666666666667
2018-09-06T09:33:48Z,2018-09-06T09:37:27Z,24,0,50,1 ,P,11,PO,P,3.65
2018-07-21T20:16:28Z,2018-07-21T20:21:18Z,25,0,15000,3 ,P,55,PO,N,4.83333333333333
2018-07-22T11:07:40Z,2018-07-22T11:11:25Z,24,0,1000,1 ,P,11,PO,N,3.75
2018-07-23T14:48:14Z,2018-07-23T14:53:18Z,61,0,1,1 ,P,59,N,P,5.06666666666667
2018-07-27T20:16:41Z,2018-07-27T20:23:58Z,24,0,20000,2 ,P,11,PO,N,7.28333333333333
2018-07-28T13:04:14Z,2018-07-28T13:08:21Z,22,0,1000,1 ,P,34,N,P,4.11666666666667
2018-08-02T16:22:35Z,2018-08-02T16:25:54Z,61,0,1000,1 ,P,71,P,P,3.31666666666667
2018-09-30T07:44:02Z,2018-09-30T07:46:48Z,58,0,0,2 ,P,71,N,P,2.76666666666667
2018-09-30T09:40:41Z,2018-09-30T09:45:20Z,24,0,100000,2 ,N,11,P,N,4.65
2018-09-30T18:53:38Z,2018-09-30T18:58:13Z,31,0,100000,1 ,P,12,PO,PO,4.58333333333333
2018-09-30T22:20:54Z,2018-09-30T22:24:11Z,21,1,2000,1 ,P,71,PO,N,3.28333333333333
2018-07-16T15:15:24Z,2018-07-16T15:19:23Z,62,0,12000,9 ,N,95,N,N,3.98333333333333
2018-09-09T07:58:06Z,2018-09-09T08:04:45Z,73,0,30000,1 ,N,82,N,N,6.65
2018-09-09T23:01:38Z,2018-09-09T23:06:54Z,41,1,75000,3 ,P,47,PO,P,5.26666666666667
2018-07-29T12:53:42Z,2018-07-29T12:57:12Z,24,0,1000,2 ,P,11,PO,P,3.5
2018-07-29T16:23:54Z,2018-07-29T16:27:41Z,22,1,500,2 ,P,71,PO,PO,3.78333333333333
2018-08-06T02:07:30Z,2018-08-06T02:12:11Z,21,1,500,1 ,P,71,PO,N,4.68333333333333
2018-08-06T08:12:25Z,2018-08-06T08:16:45Z,83,0,2000,1 ,N,81,N,N,4.33333333333333
2018-07-01T02:41:05Z,2018-07-01T02:46:43Z,24,0,5000,2 ,P,11,PO,P,5.63333333333333
2018-06-28T20:23:22Z,2018-06-28T20:28:30Z,25,0,5000,2 ,N,56,N,N,5.13333333333333
2018-06-29T10:00:56Z,2018-06-29T10:04:06Z,22,0,25,1 ,P,76,PO,P,3.16666666666667
2018-07-30T06:56:07Z,2018-07-30T07:00:19Z,24,0,5000,2 ,P,11,PO,N,4.2
2018-07-31T14:29:12Z,2018-07-31T14:33:36Z,42,1,30000,2 ,P,30,N,N,4.4
2018-08-06T23:35:25Z,2018-08-06T23:42:53Z,64,1,50000,4 ,P,71,PO,N,7.46666666666667
2018-08-07T18:52:14Z,2018-08-07T18:54:41Z,24,0,500,1 ,P,12,PO,P,2.45
2018-07-06T21:32:07Z,2018-07-06T21:36:03Z,64,0,2000,2 ,P,71,P,P,3.93333333333333
2018-07-06T21:36:30Z,2018-07-06T21:42:13Z,24,1,12000,2 ,N,11,N,N,5.71666666666667
2018-07-07T01:55:10Z,2018-07-07T02:01:41Z,24,0,20000,3 ,P,12,PO,P,6.51666666666667
2018-07-07T13:51:09Z,2018-07-07T13:56:03Z,13,0,300,1 ,P,77,PO,N,4.9
2018-07-09T14:03:55Z,2018-07-09T14:10:30Z,24,1,50000,2 ,N,19,N,N,6.58333333333333
2018-07-09T16:10:15Z,2018-07-09T16:14:29Z,24,0,5000,2 ,P,11,PO,P,4.23333333333333
2018-08-24T16:20:06Z,2018-08-24T16:25:39Z,62,0,2000,1 ,P,84,PO,P,5.55
2018-07-12T10:44:36Z,2018-07-12T10:51:06Z,27,0,30000,2 ,N,43,PO,N,6.5
2018-07-10T23:00:51Z,2018-07-10T23:04:49Z,24,0,500,1 ,P,11,P,N,3.96666666666667
2018-07-11T13:43:17Z,2018-07-11T13:46:31Z,24,1,10000,2 ,P,11,PO,PO,3.23333333333333
2018-07-11T17:36:20Z,2018-07-11T17:41:33Z,24,0,2000,1 ,N,11,PO,N,5.21666666666667
2018-08-11T16:17:42Z,2018-08-11T16:20:46Z,24,0,5000,1 ,P,11,PO,P,3.06666666666667
2018-06-10T00:47:47Z,2018-06-10T00:52:07Z,58,0,2000,3 ,P,71,N,P,4.33333333333333
2018-06-10T09:53:46Z,2018-06-10T09:57:48Z,41,0,20000,2 ,P,76,PO,N,4.03333333333333
2018-06-10T10:57:22Z,2018-06-10T11:02:37Z,24,0,10000,2 ,P,11,PO,N,5.25
2018-07-14T18:24:06Z,2018-07-14T18:28:34Z,42,0,3000,9 ,N,71,N,N,4.46666666666667
2018-07-15T19:42:27Z,2018-07-15T19:50:10Z,24,0,50000,3 ,P,11,PO,N,7.71666666666667
2018-06-19T22:01:52Z,2018-06-19T22:07:50Z,24,0,20,1 ,P,13,P,P,5.96666666666667
2018-06-20T11:17:45Z,2018-06-20T11:20:29Z,83,0,500,1 ,P,26,P,P,2.73333333333333
2018-06-20T18:38:34Z,2018-06-20T18:43:32Z,64,0,100,2 ,P,79,P,P,4.96666666666667
2018-06-20T18:52:04Z,2018-06-20T18:57:24Z,13,0,5000,2 ,P,96,PO,N,5.33333333333333
2018-06-21T11:32:09Z,2018-06-21T11:35:18Z,78,0,3000,2 ,N,71,P,N,3.15
2018-08-12T08:08:18Z,2018-08-12T08:11:33Z,25,0,100,2 ,P,71,P,P,3.25
2018-08-13T16:58:43Z,2018-08-13T17:01:42Z,24,0,20000,2 ,P,11,PO,P,2.98333333333333
2018-06-22T11:20:05Z,2018-06-22T11:24:38Z,60,0,0,1 ,P,71,P,P,4.55
2018-06-22T22:02:37Z,2018-06-22T22:06:47Z,47,0,0,1 ,P,84,P,P,4.16666666666667
2018-06-23T18:08:39Z,2018-06-23T18:13:06Z,49,0,10000,1 ,N,28,N,N,4.45
2018-06-10T12:45:52Z,2018-06-10T12:49:40Z,64,0,1000,2 ,P,71,PO,N,3.8
2018-06-10T18:43:23Z,2018-06-10T18:48:41Z,24,0,500,1 ,P,12,PO,N,5.3
2018-06-11T07:13:58Z,2018-06-11T07:20:20Z,24,1,500,2 ,P,11,PO,N,6.36666666666667
2018-06-11T10:24:56Z,2018-06-11T10:28:40Z,24,0,1,1 ,P,12,PO,N,3.73333333333333
2018-08-29T15:55:30Z,2018-08-29T16:00:36Z,24,2,0,1 ,P,11,PO,N,5.1
2018-08-29T18:39:05Z,2018-08-29T18:43:44Z,21,0,3000,2 ,P,83,P,N,4.65
2018-06-25T20:38:00Z,2018-06-25T20:42:19Z,24,0,12000,2 ,P,11,PO,PO,4.31666666666667
2018-06-26T14:08:41Z,2018-06-26T14:12:26Z,65,0,2000,2 ,P,24,PO,P,3.75
2018-06-28T13:15:27Z,2018-06-28T13:20:59Z,24,1,15000,2 ,N,11,PO,N,5.53333333333333
2018-07-18T19:13:03Z,2018-07-18T19:18:08Z,79,0,200,1 ,P,51,N,P,5.08333333333333
2018-07-20T13:49:38Z,2018-07-20T13:53:23Z,64,0,200,1 ,P,71,P,N,3.75
2018-07-19T08:27:09Z,2018-07-19T08:32:12Z,24,0,0,1 ,P,11,P,N,5.05
2018-06-02T03:30:23Z,2018-06-02T03:34:31Z,13,0,300,1 ,P,77,PO,P,4.13333333333333
2018-06-02T20:45:18Z,2018-06-02T20:50:33Z,24,0,2000,2 ,P,12,PO,N,5.25
2018-06-03T01:03:53Z,2018-06-03T01:09:57Z,24,0,2000,1 ,N,11,PO,N,6.06666666666667
2018-06-03T10:40:52Z,2018-06-03T10:44:59Z,64,0,2500,4 ,P,71,PO,N,4.11666666666667
2018-06-04T13:35:40Z,2018-06-04T13:39:33Z,22,0,35000,4 ,N,55,P,N,3.88333333333333
2018-07-19T16:34:07Z,2018-07-19T16:37:43Z,22,1,10000,2 ,P,48,P,P,3.6
2018-07-19T19:19:27Z,2018-07-19T19:21:36Z,27,0,60000,1 ,P,43,PO,PO,2.15
2018-06-06T05:17:47Z,2018-06-06T05:23:05Z,66,0,50000,2 ,N,27,P,N,5.3
2018-06-06T06:33:16Z,2018-06-06T06:38:30Z,62,0,10000,7 ,P,73,N,P,5.23333333333333
2018-06-06T11:11:49Z,2018-06-06T11:16:31Z,22,0,2000,1 ,P,59,N,N,4.7
2018-06-06T19:10:49Z,2018-06-06T19:14:15Z,64,0,20000,2 ,P,71,P,P,3.43333333333333
2018-06-07T09:37:37Z,2018-06-07T09:41:05Z,21,0,15000,2 ,N,71,N,N,3.46666666666667
2018-08-15T21:09:36Z,2018-08-15T21:13:26Z,92,0,3000,1 ,P,47,PO,PO,3.83333333333333
2018-08-16T09:40:56Z,2018-08-16T09:44:22Z,22,0,50000,2 ,N,51,PO,N,3.43333333333333
2018-08-16T18:32:07Z,2018-08-16T18:36:35Z,24,0,10000,1 ,P,40,PO,P,4.46666666666667
2018-06-08T18:24:03Z,2018-06-08T18:27:58Z,22,1,400,2 ,P,77,PO,P,3.91666666666667
2018-06-09T21:31:20Z,2018-06-09T21:35:55Z,55,0,50000,2 ,P,20,PO,P,4.58333333333333
2018-07-03T13:41:06Z,2018-07-03T13:48:00Z,22,0,60000,2 ,N,29,PO,N,6.9
2018-07-03T19:54:26Z,2018-07-03T20:00:34Z,21,0,5000,1 ,N,24,PO,N,6.13333333333333
2018-07-21T05:29:21Z,2018-07-21T05:36:04Z,64,0,9,2 ,P,83,P,P,6.71666666666667
2018-05-07T07:48:07Z,2018-05-07T07:50:32Z,24,0,10000,1 ,P,11,PO,PO,2.41666666666667
2018-06-12T18:23:02Z,2018-06-12T18:27:37Z,64,0,800,1 ,P,14,P,P,4.58333333333333
2018-05-12T19:37:41Z,2018-05-12T19:41:43Z,24,0,150,1 ,P,11,PO,N,4.03333333333333
2018-05-13T03:07:35Z,2018-05-13T03:12:03Z,22,0,100,1 ,P,76,PO,N,4.46666666666667
2018-05-13T13:26:27Z,2018-05-13T13:32:19Z,24,1,5000,1 ,P,11,PO,N,5.86666666666667
2018-05-15T00:23:24Z,2018-05-15T00:28:05Z,22,1,50,1 ,P,41,PO,N,4.68333333333333
2018-05-15T23:50:04Z,2018-05-15T23:54:32Z,41,0,400,2 ,P,51,P,N,4.46666666666667
2018-05-16T10:00:25Z,2018-05-16T10:03:01Z,66,0,1000,2 ,N,83,P,N,2.6
2018-05-18T04:29:40Z,2018-05-18T04:33:57Z,69,0,250000,2 ,P,24,P,N,4.28333333333333
2018-05-17T00:55:41Z,2018-05-17T01:00:32Z,21,0,5000,1 ,P,93,P,N,4.85
2018-05-17T17:09:29Z,2018-05-17T17:14:18Z,24,0,3000,1 ,N,11,PO,N,4.81666666666667
2018-06-13T15:10:42Z,2018-06-13T15:14:41Z,22,0,30000,4 ,P,28,N,P,3.98333333333333
2018-05-18T19:00:27Z,2018-05-18T19:04:42Z,13,0,500,1 ,N,71,P,N,4.25
2018-05-19T06:20:45Z,2018-05-19T06:23:57Z,59,0,500000,3 ,P,24,P,P,3.2
2018-05-19T21:59:53Z,2018-05-19T22:05:15Z,21,0,10000,1 ,P,55,P,N,5.36666666666667
2018-05-20T20:05:55Z,2018-05-20T20:10:50Z,64,0,0,2 ,P,71,PO,N,4.91666666666667
2018-07-06T15:44:35Z,2018-07-06T15:51:42Z,44,0,1,2 ,P,71,PO,PO,7.11666666666667
2018-05-21T20:47:50Z,2018-05-21T20:51:49Z,62,0,30000,2 ,P,73,P,N,3.98333333333333
2018-05-07T18:55:17Z,2018-05-07T19:01:51Z,42,0,5000,2 ,N,71,N,N,6.56666666666667
2018-05-22T05:23:03Z,2018-05-22T05:28:55Z,24,0,750,1 ,P,47,PO,P,5.86666666666667
2018-05-22T11:45:05Z,2018-05-22T11:49:18Z,24,1,2000,2 ,P,11,N,P,4.21666666666667
2018-05-23T18:17:15Z,2018-05-23T18:23:37Z,64,1,10000,2 ,P,71,PO,N,6.36666666666667
2018-04-25T15:59:25Z,2018-04-25T16:04:03Z,24,1,30000,2 ,P,30,PO,PO,4.63333333333333
2018-04-25T21:21:40Z,2018-04-25T21:26:47Z,64,0,0,1 ,P,76,P,N,5.11666666666667
2018-04-26T11:34:37Z,2018-04-26T11:37:35Z,78,3,100000,7 ,P,14,PO,N,2.96666666666667
2018-04-26T20:03:30Z,2018-04-26T20:06:30Z,24,0,1500,2 ,P,11,P,N,3
2018-04-26T20:56:51Z,2018-04-26T21:01:35Z,21,0,300,2 ,P,81,PO,N,4.73333333333333
2018-04-26T21:05:44Z,2018-04-26T21:12:41Z,24,0,300,1 ,P,56,PO,P,6.95
2018-04-27T07:31:12Z,2018-04-27T07:34:01Z,24,0,20000,1 ,P,11,PO,N,2.81666666666667
2018-05-10T14:03:20Z,2018-05-10T14:07:08Z,64,0,75000,4 ,P,71,PO,N,3.8
2018-04-29T17:16:01Z,2018-04-29T17:19:43Z,64,0,70000,2 ,P,71,PO,PO,3.7
2018-04-29T21:29:14Z,2018-04-29T21:32:48Z,22,0,5000,2 ,P,71,PO,N,3.56666666666667
2018-04-30T07:13:50Z,2018-04-30T07:15:59Z,64,0,3000,9 ,P,71,PO,P,2.15
2018-04-30T20:16:19Z,2018-04-30T20:20:51Z,64,0,500,1 ,P,71,P,P,4.53333333333333
2018-04-30T15:38:16Z,2018-04-30T15:40:27Z,42,0,35000,8 ,N,71,N,N,2.18333333333333
2018-04-30T16:18:26Z,2018-04-30T16:21:17Z,27,0,800,1 ,P,43,PO,N,2.85
2018-05-09T22:53:21Z,2018-05-09T22:59:15Z,66,0,5000,1 ,P,83,PO,N,5.9
2018-05-02T07:04:56Z,2018-05-02T07:09:01Z,64,0,500000,7 ,P,71,P,N,4.08333333333333
2018-03-27T17:39:40Z,2018-03-27T17:43:26Z,21,0,25000,3 ,P,55,P,N,3.76666666666667
2018-03-27T20:34:12Z,2018-03-27T20:38:19Z,24,0,10,1 ,P,12,P,N,4.11666666666667
2018-03-28T08:00:56Z,2018-03-28T08:02:03Z,24,0,0,1 ,P,16,P,P,1.11666666666667
2018-05-02T15:16:16Z,2018-05-02T15:21:01Z,24,1,5000,2 ,P,11,PO,PO,4.75
2018-05-02T20:02:17Z,2018-05-02T20:06:13Z,42,0,500,1 ,N,97,N,N,3.93333333333333
2018-06-15T20:24:18Z,2018-06-15T20:28:10Z,22,0,200,1 ,P,71,P,N,3.86666666666667
2018-05-04T18:29:21Z,2018-05-04T18:31:03Z,44,0,0,1 ,P,71,PO,N,1.7
2018-05-05T08:08:47Z,2018-05-05T08:13:12Z,24,0,5000,2 ,P,13,PO,N,4.41666666666667
2018-03-06T01:17:49Z,2018-03-06T01:23:01Z,55,0,5000,2 ,P,43,P,N,5.2
2018-03-06T16:22:52Z,2018-03-06T16:26:56Z,24,0,1000,2 ,P,11,P,N,4.06666666666667
2018-03-07T08:33:43Z,2018-03-07T08:37:00Z,22,0,10000,3 ,P,49,PO,N,3.28333333333333
2018-05-25T04:37:01Z,2018-05-25T04:44:25Z,64,0,2000,1 ,P,71,P,P,7.4
2018-03-11T18:13:09Z,2018-03-11T18:17:44Z,64,0,0,1 ,P,71,P,P,4.58333333333333
2018-03-12T12:25:53Z,2018-03-12T12:29:31Z,22,0,10000,1 ,N,55,N,N,3.63333333333333
2018-05-26T06:48:26Z,2018-05-26T06:51:52Z,21,0,400000,4 ,N,29,N,N,3.43333333333333
2018-05-26T19:49:47Z,2018-05-26T19:54:23Z,24,0,6000,1 ,P,11,PO,N,4.6
2018-04-05T04:48:22Z,2018-04-05T04:52:41Z,21,0,10000,2 ,P,71,P,N,4.31666666666667
2018-04-05T09:58:23Z,2018-04-05T10:03:17Z,24,0,1000,1 ,P,13,PO,P,4.9
2018-04-07T02:05:13Z,2018-04-07T02:09:22Z,22,0,100000,3 ,N,76,N,N,4.15
2018-04-07T18:34:13Z,2018-04-07T18:38:02Z,64,0,20000,4 ,P,71,P,N,3.81666666666667
2018-04-07T20:08:07Z,2018-04-07T20:12:07Z,78,0,2000,2 ,N,14,N,N,4
2018-06-17T13:50:08Z,2018-06-17T13:54:28Z,64,0,125000,9 ,N,14,PO,N,4.33333333333333
2018-06-17T14:05:43Z,2018-06-17T14:12:48Z,62,0,50000,11,N,49,N,N,7.08333333333333
2018-06-17T15:53:10Z,2018-06-17T15:59:57Z,27,0,0,1 ,N,43,PO,N,6.78333333333333
2018-04-09T15:41:38Z,2018-04-09T15:46:07Z,24,1,500000,4 ,P,11,PO,N,4.48333333333333
2018-04-10T00:38:22Z,2018-04-10T00:44:35Z,21,2,20000,2 ,P,71,P,P,6.21666666666667
2018-04-10T03:23:18Z,2018-04-10T03:28:23Z,23,0,150,1 ,P,11,N,P,5.08333333333333
2018-04-10T13:19:57Z,2018-04-10T13:25:41Z,64,0,300,2 ,P,71,N,P,5.73333333333333
2018-04-12T04:32:16Z,2018-04-12T04:36:51Z,11,0,50000,4 ,P,77,PO,N,4.58333333333333
2018-04-12T11:12:53Z,2018-04-12T11:16:15Z,51,0,0,1 ,P,84,PO,P,3.36666666666667
2018-04-12T17:29:47Z,2018-04-12T17:32:37Z,24,1,20000,3 ,P,55,N,N,2.83333333333333
2018-04-13T01:31:32Z,2018-04-13T01:39:13Z,45,0,500,1 ,P,32,PO,N,7.68333333333333
2018-05-28T18:39:54Z,2018-05-28T18:44:25Z,62,0,9000,2 ,P,73,PO,N,4.51666666666667
2018-05-28T23:19:44Z,2018-05-28T23:24:16Z,24,0,3000,2 ,P,11,PO,N,4.53333333333333
2018-01-13T21:11:34Z,2018-01-13T21:14:59Z,44,0,0,1 ,P,71,PO,PO,3.41666666666667
2018-03-28T12:58:20Z,2018-03-28T13:03:04Z,78,0,150000,9 ,N,21,PO,N,4.73333333333333
2018-03-29T14:34:50Z,2018-03-29T14:38:09Z,25,0,0,1 ,P,71,PO,N,3.31666666666667
2018-03-29T18:04:19Z,2018-03-29T18:09:33Z,24,0,90000,2 ,N,11,PO,N,5.23333333333333
2018-03-26T11:25:01Z,2018-03-26T11:30:01Z,43,0,2000,2 ,P,77,PO,PO,5
2018-03-26T11:12:34Z,2018-03-26T11:17:20Z,83,0,100,1 ,P,30,P,N,4.76666666666667
2018-03-26T13:04:35Z,2018-03-26T13:08:45Z,64,0,1000,2 ,P,71,PO,P,4.16666666666667
2018-04-14T09:10:08Z,2018-04-14T09:14:22Z,42,0,3000,1 ,P,81,PO,P,4.23333333333333
2018-04-14T20:26:00Z,2018-04-14T20:32:37Z,44,0,0,1 ,P,71,PO,N,6.61666666666667
2018-04-18T03:34:54Z,2018-04-18T03:38:54Z,22,1,25000,3 ,P,71,PO,N,4
2018-04-18T07:54:57Z,2018-04-18T08:01:43Z,24,0,1000,1 ,P,11,PO,N,6.76666666666667
2018-04-18T11:42:19Z,2018-04-18T11:45:36Z,62,0,10000,1 ,P,73,PO,N,3.28333333333333
2018-04-19T11:22:19Z,2018-04-19T11:27:47Z,27,0,10000,2 ,P,72,N,P,5.46666666666667
2018-05-30T03:56:00Z,2018-05-30T03:59:59Z,91,0,10000,2 ,P,77,PO,PO,3.98333333333333
2018-01-24T17:55:46Z,2018-01-24T18:03:30Z,24,0,50,1 ,P,12,N,N,7.73333333333333
2018-01-24T11:02:24Z,2018-01-24T11:06:37Z,24,1,5000,2 ,P,11,P,N,4.21666666666667
2018-04-22T02:08:59Z,2018-04-22T02:13:58Z,21,1,1000,1 ,P,71,PO,N,4.98333333333333
2018-01-08T10:42:15Z,2018-01-08T10:47:23Z,21,0,500,1 ,P,71,PO,P,5.13333333333333
2018-01-09T03:44:06Z,2018-01-09T03:50:10Z,22,0,2000,1 ,P,28,PO,N,6.06666666666667
2018-01-10T07:00:33Z,2018-01-10T07:06:54Z,22,0,2000,1 ,P,51,P,N,6.35
2018-01-12T01:55:35Z,2018-01-12T02:02:45Z,42,0,50000,4 ,N,71,N,N,7.16666666666667
2018-04-24T07:59:48Z,2018-04-24T08:03:50Z,31,0,15000,1 ,P,72,PO,PO,4.03333333333333
2018-02-13T08:22:27Z,2018-02-13T08:26:19Z,39,0,15000,2 ,P,42,PO,P,3.86666666666667
2018-02-14T20:48:25Z,2018-02-14T20:53:42Z,31,0,15000,1 ,P,83,N,P,5.28333333333333
2018-02-15T02:03:58Z,2018-02-15T02:08:11Z,25,0,0,1 ,P,33,N,P,4.21666666666667
2018-02-21T10:49:37Z,2018-02-21T10:54:01Z,24,0,100,1 ,P,16,P,N,4.4
2018-03-02T17:15:19Z,2018-03-02T17:18:13Z,44,0,0,1 ,P,71,PO,P,2.9
2018-03-03T00:01:48Z,2018-03-03T00:09:03Z,24,0,25000,2 ,P,11,PO,N,7.25
2018-05-11T17:15:27Z,2018-05-11T17:18:54Z,21,0,1000,1 ,P,71,PO,P,3.45
2018-05-12T03:23:15Z,2018-05-12T03:29:55Z,12,0,4,1 ,P,77,PO,P,6.66666666666667
2018-05-12T10:03:35Z,2018-05-12T10:10:50Z,24,0,2500,2 ,P,11,PO,N,7.25
2018-05-12T10:39:06Z,2018-05-12T10:44:15Z,64,0,1000,2 ,P,93,P,P,5.15
2018-03-18T03:47:21Z,2018-03-18T03:52:32Z,13,0,1000,2 ,P,71,N,P,5.18333333333333
2018-03-17T01:01:50Z,2018-03-17T01:07:08Z,64,0,500,9 ,P,55,P,N,5.3
2018-03-17T11:23:27Z,2018-03-17T11:27:44Z,55,0,5000,1 ,P,23,PO,PO,4.28333333333333
2018-03-17T19:24:48Z,2018-03-17T19:29:24Z,64,0,0,1 ,P,71,N,P,4.6
2018-01-06T00:00:43Z,2018-01-06T00:06:52Z,24,0,500,2 ,P,11,PO,N,6.15
2018-01-04T13:22:23Z,2018-01-04T13:26:37Z,62,0,2000,2 ,P,72,PO,N,4.23333333333333
2018-03-22T06:44:29Z,2018-03-22T06:50:13Z,52,0,4000,1 ,P,32,P,P,5.73333333333333
2018-01-10T12:51:47Z,2018-01-10T12:54:11Z,41,0,10000,2 ,P,55,P,N,2.4
2018-01-13T17:06:59Z,2018-01-13T17:11:02Z,24,0,1000,2 ,P,11,P,P,4.05
2018-01-14T10:37:06Z,2018-01-14T10:40:45Z,11,0,5000,1 ,P,33,N,PO,3.65
2018-01-14T14:58:34Z,2018-01-14T15:03:31Z,11,0,0,1 ,P,72,PO,P,4.95
2018-01-17T19:04:36Z,2018-01-17T19:10:06Z,24,0,100,1 ,P,11,PO,N,5.5
2018-01-26T19:09:25Z,2018-01-26T19:13:00Z,12,0,50,1 ,P,71,PO,P,3.58333333333333
2018-02-02T11:21:28Z,2018-02-02T11:25:50Z,61,0,0,1 ,N,72,N,N,4.36666666666667
2021-04-25T20:03:38Z,2021-04-25T20:08:20Z,44,0,0,1 ,P,10,PO,P,4.7
2021-03-03T09:21:58Z,2021-03-03T09:26:51Z,46,0,300000,2 ,P,72,PO,PO,4.88333333333333
2020-12-04T21:04:17Z,2020-12-04T21:09:03Z,53,0,0,1 ,N,36,N,N,4.76666666666667
2020-12-15T14:53:33Z,2020-12-15T14:56:04Z,25,0,5000,2 ,N,26,PO,N,2.51666666666667
2020-12-16T07:15:29Z,2020-12-16T07:21:43Z,64,0,100,1 ,P,71,P,N,6.23333333333333
2021-03-23T01:45:48Z,2021-03-23T01:50:27Z,78,0,200000,11,P,79,PO,N,4.65
2021-03-24T10:30:39Z,2021-03-24T10:35:08Z,24,0,500,1 ,N,15,P,PO,4.48333333333333
2021-03-29T18:31:17Z,2021-03-29T18:36:09Z,64,0,3000,2 ,P,71,PO,P,4.86666666666667
2021-03-03T19:24:28Z,2021-03-03T19:30:14Z,24,0,1000,1 ,P,12,PO,P,5.76666666666667
2021-03-01T14:24:33Z,2021-03-01T14:29:03Z,24,0,0,1 ,P,11,PO,P,4.5
2021-03-01T19:54:22Z,2021-03-01T19:57:58Z,64,0,1000,1 ,P,93,PO,P,3.6
2021-03-01T23:48:48Z,2021-03-01T23:52:54Z,83,0,70000,2 ,P,23,PO,PO,4.1
2021-03-02T04:26:52Z,2021-03-02T04:31:27Z,73,0,10000,1 ,P,77,PO,PO,4.58333333333333
2021-06-10T18:39:22Z,2021-06-10T18:45:09Z,23,0,500,2 ,P,19,PO,P,5.78333333333333
2021-11-03T12:08:09Z,2021-11-03T12:13:04Z,11,0,3000,2 ,N,55,PO,N,4.91666666666667
2021-11-03T19:52:40Z,2021-11-03T19:56:06Z,21,0,50000,3 ,P,76,PO,N,3.43333333333333
2017-07-02T21:33:06Z,2017-07-02T21:35:59Z,22,0,20,1 ,P,76,P,N,2.88333333333333
2013-09-06T02:32:41Z,2013-09-06T02:37:30Z,22,1,1000,2 ,P,71,PO,N,4.81666666666667
2014-06-23T16:42:33Z,2014-06-23T16:45:34Z,70,0,0,1 ,N,20,N,N,3.01666666666667
2017-06-25T15:44:42Z,2017-06-25T15:47:44Z,22,0,500,1 ,P,76,PO,N,3.03333333333333
2016-09-23T22:57:44Z,2016-09-23T23:06:45Z,42,0,50,1 ,P,24,N,P,9.01666666666667
2013-11-03T09:55:21Z,2013-11-03T09:58:48Z,24,0,1,1 ,N,16,P,N,3.45
2013-08-09T19:19:18Z,2013-08-09T19:23:30Z,64,0,50,1 ,P,71,N,P,4.2
2013-08-11T11:19:05Z,2013-08-11T11:24:41Z,24,0,10000,2 ,P,11,PO,N,5.6
2015-09-28T14:09:04Z,2015-09-28T14:11:37Z,24,0,10000,2 ,P,11,PO,P,2.55
